Episode,Step,State,Action,Reward,Collision_Probability,Collision_Probability_List,Action_Description,Done
200,20,"[ 3.35056702e+02  3.56473770e+01  2.90671326e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.00000000e+01  1.00000000e+00
  3.57968384e+02  3.17651184e+02  3.59975342e+02  1.11193729e-04
  1.50000000e+01  1.50000000e+01  2.07675116e+01  0.00000000e+00
  1.49921859e+02  4.96028731e+02  1.36026901e+00  7.39233650e-01
  5.10897034e+01  8.18624573e+00  5.03004528e+01  1.13088852e+01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99843402e+01  1.00000000e+02
  1.25618644e-02 -3.00000000e+00  1.00000000e+00]",32,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=0&position=far,False
200,21,"[ 3.35056702e+02  3.56473770e+01  2.90671326e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.00000000e+01  1.00000000e+00
  3.57968384e+02  3.17653259e+02  3.59975250e+02  1.04879586e-04
  1.60000000e+01  1.60000000e+01  3.71382476e+01  4.00239188e+00
  1.49921165e+02  2.28954595e+02  1.36027100e+00  7.39201956e-01
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99852295e+01  1.00000000e+02
  1.25618644e-02 -3.00000000e+00  1.00000000e+00]",11,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Noon,False
200,22,"[ 3.35056702e+02  3.56473732e+01  2.90671326e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.40000000e+01 -1.00000000e+00
  3.57968353e+02  3.17655334e+02  3.59975220e+02  8.39944925e-05
  1.60000000e+01  1.60000000e+01  1.04859567e+01  1.38537836e+00
  1.18281267e+01  4.44998369e+02  1.36027300e+00  7.39170262e-01
  5.26707405e+01  7.01527063e+00  3.76780467e+01  1.21471815e+01
  0.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99911336e+01  1.00000000e+02
  1.25618644e-02 -3.00000000e+00  1.00000000e+00]",2,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Moderate rain,False
200,23,"[ 3.35056702e+02  3.56473732e+01  2.90671326e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.40000000e+01 -1.00000000e+00
  3.57968384e+02  3.17657379e+02  3.59975159e+02  1.53063069e-04
  1.60000000e+01  1.60000000e+01  8.50214115e+00  0.00000000e+00
  1.12202313e+01  2.63587355e+02  1.36027499e+00  7.39138568e-01
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99784436e+01  1.00000000e+02
  1.25618644e-02 -3.00000000e+00  1.00000000e+00]",13,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pedestrian is crossing the road from left to right.,False
200,24,"[ 3.35056702e+02  3.56473732e+01  2.90671326e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.40000000e+01 -1.00000000e+00
  3.57968414e+02  3.17659393e+02  3.59975189e+02  1.19537200e-04
  1.70000000e+01  1.60000000e+01  8.50221245e+00  0.00000000e+00
  1.12202383e+01  1.09194073e+02  1.36027699e+00  7.39106875e-01
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99831652e+01  1.00000000e+02
  1.25618644e-02 -3.00000000e+00  1.00000000e+00]",33,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,True
201,0,"[ 2.91487675e+01  3.48566475e+01  8.85527802e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.59768250e+02  7.31047058e+01  3.59993256e+02  1.15682254e-04
  0.00000000e+00  0.00000000e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  1.35006276e+00  5.00729821e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  7.85986888e+01  1.00000000e+02
  2.95450113e-01 -2.09642887e-01  1.00000000e+00]",30,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=right&maintainlane=0&position=near,False
201,1,"[ 2.91487675e+01  3.48566551e+01  8.85527706e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.59768280e+02  7.31047058e+01  3.59993378e+02  1.55858643e-04
  1.00000000e+00  1.00000000e+00  8.47611032e+00  4.76837158e-05
  1.15898673e+01  8.47611032e+00  1.35006249e+00  5.00729753e+00
  1.18395425e+02  6.29026444e+00  4.76837231e-05  4.14313540e-01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  7.84554659e+01  1.00000000e+02
  2.95450113e-01 -2.10041808e-01  1.00000000e+00]",34,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=0&position=near,False
201,2,"[ 2.91487675e+01  3.48566513e+01  8.85527706e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.59768280e+02  7.31047058e+01  3.59993408e+02  1.24446036e-04
  1.00000000e+00  1.00000000e+00  8.47604320e+00  1.96604997e-04
  1.15898688e+01  8.47604320e+00  1.35006249e+00  5.00729753e+00
  1.11492296e+02  6.29012063e+00  1.96605018e-04  4.14313540e-01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  7.83264583e+01  1.00000000e+02
  2.95450113e-01 -2.10474610e-01  1.00000000e+00]",14,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pedestrian is crossing the road from right to left.,False
201,3,"[ 2.91487675e+01  3.48566551e+01  8.85527706e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59768280e+02  7.31047058e+01  3.59993408e+02  1.40135979e-04
  2.00000000e+00  1.00000000e+00  8.47597522e+00  4.76837158e-05
  1.15898522e+01  8.47597522e+00  1.35006249e+00  5.00729753e+00
  1.16376062e+02  6.28990544e+00  4.76837231e-05  4.14313540e-01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  7.81531966e+01  1.00000000e+02
  2.95450113e-01 -2.10993064e-01  1.00000000e+00]",26,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle drive-ahead?lane=left&maintainlane=1&position=near,False
201,4,"[ 2.91487675e+01  3.48566551e+01  8.85527706e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59768280e+02  7.31047058e+01  3.59993408e+02  1.40135979e-04
  3.00000000e+00  2.00000000e+00  8.47597522e+00  4.76837158e-05
  1.15898522e+01  8.47597522e+00  1.35006249e+00  5.00729753e+00
  1.16376062e+02  6.28990544e+00  4.76837231e-05  4.14313540e-01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  7.81005525e+01  1.00000000e+02
  2.95450113e-01 -2.11155762e-01  1.00000000e+00]",6,0.365039,0.365039,"[0, 0, 0, 0, 0, 0.365039, 0, 0, 0, 0, 0, 0]",Heavy fog,True
202,0,"[ 3.15943680e+01  3.48673248e+01  9.78692055e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.59539368e+02  7.05926666e+01 -1.27044274e-03  3.42284324e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+05  1.00000000e+03
  1.00000000e+03  1.00000000e+05  1.35143381e+00  5.05111659e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  8.38469459e+01  0.00000000e+00  1.00000000e+02
  4.57965438e-01  1.30738654e+00  1.00000000e+00]",33,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
202,1,"[ 6.62482910e+01  3.53959389e+01  2.25092907e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01  1.00000000e+00
  3.59946991e+02  6.91224670e+01 -3.23908334e-03  8.64881519e+00
  1.00000000e+00  1.00000000e+00  1.37319516e+02  1.39997441e+01
  9.71963163e+01  1.37319516e+02  1.77897810e+00  5.07692706e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
  2.14740176e-01  2.80966007e-01  1.00000000e+00]",33,-1,0.170687,"[0, 0.170687, 0.127417, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
202,2,"[124.6697464   35.30019379  48.06269455   0.           0.
   0.          12.           1.         359.78439331  64.25749969
 359.75442505  11.87989877   2.           2.         171.94026028
  13.99997063  13.91510666 171.94026028   1.34997341   5.1627975
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.          24.69653873 100.
   2.12279312  -0.98062764   1.        ]",23,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=left&maintainlane=1&position=far,False
202,3,"[ 1.72775879e+02  3.55492210e+01  8.67813034e+01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59647827e+02  4.46307678e+01  2.09991440e-01  1.07430544e+01
  3.00000000e+00  3.00000000e+00  4.18384985e+01  1.00001313e+01
  1.52795677e+02  3.14068935e+02  1.35078573e+00  5.50327867e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.57000000e+01  0.00000000e+00  1.00000000e+02
 -1.60417039e+00  3.19521139e-01  1.00000000e+00]",26,-1,0.09626,"[0, 0.09626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=left&maintainlane=1&position=near,False
202,4,"[ 2.23139114e+02  3.56765175e+01  1.30597809e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  1.93322271e-01  4.95465279e+01  1.66438930e-02  1.06876100e+01
  4.00000000e+00  4.00000000e+00  3.30568893e+01  4.42305184e+00
  1.52238032e+02  4.60536842e+02  1.34745550e+00  5.41835849e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.09429908e+01  1.00000000e+02
 -1.18619913e-01 -3.15828583e-01  1.00000000e+00]",41,0.917741,0.917741,"[0, 0, 0, 0.203505, 0.094407, 0.266512, 0.444232, 0.592103, 0.732164, 0.8416, 0.898918, 0.917741]",NPC vehicle drive-opposite?maintainlane=0&position=near,False
202,5,"[ 2.51815201e+02  3.57125397e+01  1.54910934e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59750031e+02  4.98289032e+01  5.14889043e-03  2.43972823e+00
  5.00000000e+00  5.00000000e+00  3.11221048e+00  0.00000000e+00
  1.53077904e+02  5.78623375e+02  1.35017015e+00  5.41349118e+00
  1.24830522e+00  6.32411519e+00  0.00000000e+00  2.66608693e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  3.18266444e+01  1.00000000e+02
 -1.16604961e-01 -2.06190113e+00  1.00000000e+00]",3,0.909129,0.909129,"[0.909129, 0.903745, 0.903741, 0.90373, 0.903723, 0.903679, 0.903639, 0.903763, 0.90376, 0.359091, 0.903734, 0.903747]",Heavy rain,False
202,6,"[ 2.52711319e+02  3.57188263e+01  1.55666595e+02  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59693420e+02  4.98369217e+01  4.57741227e-03  1.05220598e-04
  5.00000000e+00  5.00000000e+00  3.20820784e+00  3.81469727e-04
  1.53078222e+02  1.85061717e+02  1.35051087e+00  5.41335214e+00
  1.07385687e+00  6.31729589e+00  3.81469727e-04  2.56117737e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99838432e+01  1.00000000e+02
 -1.53450742e-01 -3.00000000e+00  1.00000000e+00]",33,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
202,7,"[ 2.52711319e+02  3.57188263e+01  1.55666595e+02  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01 -1.00000000e+00
  3.59693420e+02  4.98369217e+01  4.57741227e-03  1.05220598e-04
  6.00000000e+00  6.00000000e+00  3.20820784e+00  3.81469727e-04
  1.53078222e+02  1.85061717e+02  1.35051087e+00  5.41335214e+00
  1.07385687e+00  6.31729589e+00  3.81469727e-04  2.56117737e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99838432e+01  1.00000000e+02
 -1.53450742e-01 -3.00000000e+00  1.00000000e+00]",33,0.96226,0.96226,"[0.90677, 0.956096, 0.96226, 0.875903, 0.902193, 0.877313, 0.726227, 0.590796, 0.449681, 0.312711, 0.198136, 0.069082]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
202,8,"[2.66407227e+02 3.57756081e+01 1.67170700e+02 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.20000000e+01 1.00000000e+00
 1.62506551e-01 5.00092621e+01 8.02982878e-03 7.39433433e+00
 6.00000000e+00 6.00000000e+00 1.56184858e+01 9.99817125e+00
 1.52645201e+02 1.21946442e+02 1.34764700e+00 5.41031951e+00
 3.40971012e+01 6.27913158e+00 9.99817269e+00 7.27888067e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.10294758e+01 0.00000000e+00 1.00000000e+02
 7.04850244e-02 1.67791806e+00 1.00000000e+00]",19,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle drive-ahead?lane=right&maintainlane=0&position=far,False
202,9,"[2.66407227e+02 3.57756081e+01 1.67170700e+02 1.00000000e+00
 0.00000000e+00 1.00000000e+00 1.20000000e+01 1.00000000e+00
 1.62506551e-01 5.00092621e+01 8.02982878e-03 7.39433433e+00
 7.00000000e+00 7.00000000e+00 1.56184858e+01 9.99817125e+00
 1.52645201e+02 1.21946442e+02 1.34764700e+00 5.41031951e+00
 3.40971012e+01 6.27913158e+00 9.99817269e+00 7.27888067e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.41096961e+01 0.00000000e+00 1.00000000e+02
 7.04850377e-02 2.40097387e+00 1.00000000e+00]",33,0.291875,0.291875,"[0, 0, 0, 0, 0.291875, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
202,10,"[ 3.08197662e+02  3.54144974e+01  2.04585480e+02  1.00000000e+00
  0.00000000e+00  1.00000000e+00  1.20000000e+01  1.00000000e+00
  1.25065774e-01  4.63129158e+01  3.59983368e+02  8.17431830e+00
  8.00000000e+00  8.00000000e+00  1.92735485e+01  1.00072928e+01
  1.52411116e+02  5.17476798e+02  1.34787464e+00  5.47494720e+00
  4.80708452e+00  6.23874777e+00  4.03877659e+00  2.61314750e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.44733374e+01  1.00000000e+02
 -2.09279011e-01 -1.15128306e+00  1.00000000e+00]",2,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Moderate rain,False
202,11,"[ 3.24633850e+02  3.49570007e+01  2.19820068e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01  0.00000000e+00
  3.36758733e-01  4.81128998e+01  3.00548179e-03  3.72103067e+00
  8.00000000e+00  8.00000000e+00  2.15989100e+01  0.00000000e+00
  1.51524675e+02  6.30146240e+02  1.34655470e+00  5.44344203e+00
  5.07054640e+01  8.11416706e+00  5.01238807e+01  1.25883708e+01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.80070171e+01  0.00000000e+00  1.00000000e+02
 -7.03102941e-01  1.06398827e+00  1.00000000e+00]",33,0.663296,0.663296,"[0, 0.066993, 0.191943, 0.30141, 0.404057, 0.493822, 0, 0.663296, 0.307698, 0.152402, 0.019192, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=near,False
202,12,"[ 3.40613770e+02  3.49418602e+01  2.34581085e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  3.59887421e+02  4.78787155e+01  3.59648987e+02  3.28859385e+00
  9.00000000e+00  9.00000000e+00  1.40344284e+01  9.91297652e+00
  1.53295377e+02  7.42123556e+02  1.34933501e+00  5.44914289e+00
  2.18345700e+01  6.32032797e+00  6.96172679e+00  3.62408396e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.30342732e+01  1.00000000e+02
 -1.92983291e-01 -3.42475042e+00  1.00000000e+00]",36,-1,0.0,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",NPC vehicle overtake?lane=current&maintainlane=1&position=far,False
202,13,"[ 3.40613770e+02  3.49418602e+01  2.34581085e+02  5.00000000e-01
  0.00000000e+00  5.00000000e-01  1.20000000e+01 -1.00000000e+00
  3.59887421e+02  4.78787155e+01  3.59648987e+02  3.28859385e+00
  1.00000000e+01  1.00000000e+01  1.40344284e+01  9.91297652e+00
  1.53295377e+02  7.42123556e+02  1.34933501e+00  5.44914289e+00
  2.18345700e+01  6.32032797e+00  6.96172679e+00  3.62408396e+00
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  3.36734694e+01  1.00000000e+02
 -1.92983291e-01 -2.30000000e+00  1.00000000e+00]",1,0.452263,0.452263,"[0.050415, 0.452263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Light rain,False
202,14,"[ 3.55469849e+02  3.49664917e+01  2.59632019e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  5.83730042e-02  4.01464605e+00  3.59592621e+02  5.53909603e+00
  1.00000000e+01  1.00000000e+01  4.46798057e+01  5.02567799e+00
  1.40845507e+01  4.41577008e+02  1.34828864e+00  6.21498054e+00
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.45000000e+01  1.00000000e+02
  1.93886248e+01 -2.42445060e-01  1.00000000e+00]",26,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle drive-ahead?lane=left&maintainlane=1&position=near,False
202,15,"[ 3.46031677e+02  3.51689682e+01  2.78961639e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01 -1.00000000e+00
  3.58646271e+02  3.19779236e+02  3.59978302e+02  8.52956615e-01
  1.10000000e+01  1.10000000e+01  3.95604454e+01  9.98283581e+00
  9.89507495e+01  8.82748033e+02  1.35659916e+00  7.02077279e-01
  7.68311681e+01  7.51575285e+00  7.52529010e+01  1.72954493e+01
  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.79288387e+01  0.00000000e+00  1.00000000e+02
 -2.81703370e+00  3.90065590e-01  1.00000000e+00]",13,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pedestrian is crossing the road from left to right.,False
202,16,"[ 3.43193481e+02  3.52758942e+01  2.82446625e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  3.58469269e+02  3.20983948e+02  3.59916779e+02  1.29675000e-04
  1.20000000e+01  1.10000000e+01  2.55167299e+01  0.00000000e+00
  9.14257028e-01  6.18958858e+02  1.35757546e+00  6.81334094e-01
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99817374e+01  1.00000000e+02
  2.57863857e-01 -3.00000000e+00  1.00000000e+00]",13,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",A pedestrian is crossing the road from left to right.,False
202,17,"[ 3.43193481e+02  3.52758942e+01  2.82446625e+02  2.00000003e-01
  0.00000000e+00  2.00000003e-01  1.20000000e+01  1.00000000e+00
  3.58469208e+02  3.20985901e+02  3.59916656e+02  6.71946827e-05
  1.20000000e+01  1.10000000e+01  2.60990974e+01  0.00000000e+00
  9.14257028e-01  4.45872460e+02  1.35757995e+00  6.81302475e-01
  1.00000000e+02  1.00000000e+01  1.00000000e+02  2.00000000e+01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  6.99905367e+01  1.00000000e+02
  2.57863857e-01 -3.00000000e+00  1.00000000e+00]",31,-1,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",NPC vehicle overtake?lane=left&maintainlane=1&position=far,False
